Sent_Date,Day_of_week,Category_name,Main_Vs_REM,Subject,Sendings,OR,Length_Of_subject,Personalization,Emoji,Urgency,Tone,Price_or_Discount,Imperative_Tone,Product,Letter_Count,Month
2024-05-24,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,42546,0.0852,short,no,no,yes,yes,yes,yes,yes,28,May
2024-11-15,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,239832,0.0811,short,no,no,no,yes,yes,yes,yes,33,November
2024-11-24,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,241218,0.0694,short,no,no,no,no,yes,no,yes,30,November
2024-01-20,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45186,0.1275,short,no,no,no,no,no,no,yes,43,January
2024-07-16,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,232050,0.0712,short,no,no,yes,no,yes,no,yes,30,July
2024-11-02,Thursday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,95298,0.149,short,no,no,no,no,no,no,yes,42,November
2024-10-07,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,36342,0.14,short,no,no,no,no,no,no,yes,28,October
2024-08-12,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45327,0.1671,short,no,no,no,no,no,no,yes,43,August
2024-01-16,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,24474,0.1667,short,no,no,yes,yes,no,no,no,15,January
2024-07-22,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,42747,0.1686,short,no,no,no,no,no,no,yes,43,July
2024-08-12,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,34773,0.1438,short,no,no,no,no,yes,no,yes,25,August
2024-08-07,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,45864,0.1519,short,no,no,no,no,no,no,yes,42,August
2024-09-01,Thursday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,27372,0.1188,short,no,yes,no,yes,yes,no,no,26,September
2024-02-24,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,52503,0.1487,short,no,no,no,no,no,no,yes,28,February
2024-07-29,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,33228,0.1388,short,no,no,no,no,no,no,yes,43,July
2024-12-13,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,13725,0.0988,short,no,yes,yes,yes,yes,no,yes,30,December
2024-02-11,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,31845,0.1553,short,no,no,no,no,no,no,yes,43,February
2024-11-29,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,241500,0.0815,short,no,no,yes,yes,yes,yes,yes,28,November
2024-02-09,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40275,0.1978,long,no,no,no,no,yes,no,yes,45,February
2024-02-10,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44853,0.1206,short,no,no,no,no,no,no,yes,28,February
2024-02-18,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31335,0.1414,short,no,no,no,no,no,no,yes,28,February
2024-11-22,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4410,0.0993,short,no,no,no,yes,yes,yes,yes,33,November
2024-12-06,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,241431,0.078,short,no,no,no,yes,yes,yes,yes,33,December
2024-04-01,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,30153,0.1402,short,no,no,no,no,no,no,yes,28,April
2024-07-08,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,35148,0.1505,short,no,no,no,no,yes,no,yes,25,July
2024-07-13,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",32790,0.1409,long,no,no,no,no,yes,no,yes,45,July
2024-08-01,Monday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,27723,0.1233,short,no,yes,no,yes,yes,no,no,26,August
2024-12-09,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53097,0.1726,short,no,no,no,no,yes,no,yes,25,December
2024-04-29,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,28818,0.1461,short,no,no,no,no,no,no,yes,28,April
2024-11-20,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,38469,0.1309,short,no,no,yes,yes,no,no,no,15,November
2024-03-26,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,206649,0.0775,short,no,no,yes,yes,yes,yes,yes,24,March
2024-04-02,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,206586,0.0733,short,no,no,yes,no,yes,no,yes,30,April
2024-12-01,Thursday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,116190,0.1482,short,no,yes,no,yes,yes,no,no,26,December
2024-02-24,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46527,0.1266,short,no,no,no,no,yes,no,yes,25,February
2024-04-13,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,30558,0.1531,short,no,yes,no,yes,yes,no,no,26,April
2024-01-01,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,53472,0.1489,short,no,no,no,no,no,no,yes,42,January
2024-02-10,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45990,0.1258,short,no,no,no,no,no,no,yes,43,February
2024-12-18,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,52173,0.1582,short,no,no,no,yes,yes,no,yes,21,December
2024-12-02,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,47436,0.1541,short,no,no,no,no,no,no,yes,28,December
2024-03-29,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,206865,0.0853,short,no,no,no,yes,yes,yes,yes,33,March
2024-12-21,Thursday,NL Final,MAIN,100 kr rabatt på din beställning! &#x1f4b8; Endast under en kort tid!,11157,0.0551,long,no,yes,yes,yes,yes,no,yes,42,December
2024-02-01,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",51864,0.1598,long,no,no,no,no,yes,no,yes,45,February
2024-03-13,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,30984,0.1301,short,no,no,yes,yes,no,no,no,15,March
2024-09-16,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46953,0.1684,short,no,no,no,no,yes,no,yes,25,September
2024-03-13,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,28677,0.1505,short,no,no,no,yes,yes,no,yes,21,March
2024-01-30,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41241,0.184,short,no,no,no,no,no,no,yes,42,January
2024-08-01,Monday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,20244,0.1442,short,no,no,no,no,yes,no,yes,25,August
2024-01-30,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,27696,0.142,short,no,no,yes,yes,no,no,no,15,January
2024-08-05,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,32670,0.1308,short,no,no,no,no,no,no,yes,28,August
2024-04-03,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41481,0.1804,short,no,no,no,no,no,no,yes,42,April
2024-05-18,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,40818,0.1779,short,no,no,no,no,yes,no,yes,22,May
2024-07-29,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,35568,0.1377,short,no,no,no,no,yes,no,yes,25,July
2024-07-24,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,33888,0.1246,short,no,no,yes,yes,no,no,no,15,July
2024-02-12,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44685,0.1008,short,no,no,yes,yes,no,no,no,15,February
2024-10-21,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,47604,0.1565,short,no,no,no,no,no,no,yes,28,October
2024-04-24,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,31698,0.1299,short,no,no,yes,yes,no,no,no,15,April
2024-11-21,Tuesday,NL Interval,MAIN,"&#x1f4af; Ju större duk, desto större rabatt! Black Friday erbjudande!",9585,0.0588,long,no,yes,yes,no,no,no,yes,47,November
2024-02-16,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,42762,0.1985,short,no,yes,no,yes,yes,no,no,26,February
2024-01-28,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,27768,0.1611,short,no,no,no,no,no,no,yes,28,January
2024-12-03,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,241302,0.0756,short,no,no,yes,yes,yes,yes,yes,24,December
2024-08-24,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,47727,0.1644,short,no,yes,no,yes,yes,no,no,26,August
2024-02-25,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33183,0.1422,short,no,no,no,no,yes,no,yes,25,February
2024-04-23,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,207036,0.0746,short,no,no,yes,no,yes,no,yes,30,April
2024-08-17,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",45069,0.1642,long,no,no,no,no,yes,no,yes,45,August
2024-06-24,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,32019,0.1279,short,no,no,no,no,no,no,yes,43,June
2024-03-04,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,31806,0.1524,short,no,no,no,no,no,no,yes,43,March
2024-06-26,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,32637,0.1138,short,no,no,yes,yes,no,no,no,15,June
2024-02-10,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53775,0.1512,short,no,no,no,no,yes,no,yes,25,February
2024-02-25,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,26970,0.1507,short,no,no,no,no,no,no,yes,28,February
2024-11-26,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,240996,0.0692,short,no,no,yes,no,yes,no,no,27,November
2024-03-17,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,207096,0.0831,short,no,no,no,no,yes,no,yes,30,March
2024-01-22,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44784,0.1182,short,no,no,yes,yes,no,no,no,15,January
2024-05-25,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40170,0.1762,long,no,no,no,no,yes,no,yes,45,May
2024-08-05,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46032,0.1727,short,no,no,no,no,yes,no,yes,25,August
2024-11-11,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,47250,0.1535,short,no,no,no,no,no,no,yes,28,November
2024-07-08,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,33129,0.1424,short,no,no,no,no,no,no,yes,43,July
2024-01-16,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,39321,0.2053,short,no,no,no,yes,yes,no,yes,21,January
2024-10-07,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,48885,0.1723,short,no,no,no,no,yes,no,yes,25,October
2024-12-23,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,44316,0.1354,short,no,no,no,no,no,no,yes,43,December
2024-03-23,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,30342,0.1676,short,no,yes,no,yes,yes,no,no,26,March
2024-01-27,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46455,0.1307,short,no,no,no,no,yes,no,yes,25,January
2024-03-20,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,40803,0.176,short,no,no,no,yes,yes,no,yes,21,March
2024-04-24,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,40860,0.1701,short,no,no,no,no,no,no,yes,42,April
2024-04-01,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,28935,0.1661,short,no,no,no,no,no,no,yes,43,April
2024-06-03,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31704,0.1317,short,no,no,no,no,no,no,yes,28,June
2024-06-16,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,2736,0.1272,short,no,no,yes,no,yes,no,yes,28,June
2024-02-11,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,28056,0.168,short,no,no,no,no,yes,no,yes,25,February
2024-01-11,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",52203,0.164,long,no,no,no,no,yes,no,yes,45,January
2024-06-05,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,31533,0.1276,short,no,no,yes,yes,no,no,no,15,June
2024-03-10,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44271,0.125,short,no,no,no,no,no,no,yes,28,March
2024-01-14,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,24546,0.1689,short,no,no,no,no,no,no,yes,28,January
2024-09-23,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,46191,0.1629,short,no,no,no,no,no,no,yes,43,September
2024-04-10,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,28227,0.1469,short,no,no,yes,yes,no,no,no,15,April
2024-12-23,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46587,0.1327,short,no,no,no,no,yes,no,yes,25,December
2024-10-02,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,45351,0.1586,short,no,no,yes,yes,no,no,no,15,October
2024-08-20,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4260,0.0824,short,no,no,yes,no,yes,no,no,27,August
2024-09-10,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4464,0.0786,short,no,no,yes,no,yes,no,yes,30,September
2024-04-29,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33117,0.145,short,no,no,no,no,yes,no,yes,25,April
2024-03-02,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40869,0.1927,long,no,no,no,no,yes,no,yes,45,March
2024-09-17,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4965,0.0949,short,no,no,yes,no,yes,no,no,27,September
2024-07-01,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,42561,0.1704,short,no,no,no,no,no,no,yes,43,July
2024-08-06,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,234483,0.0643,short,no,no,yes,no,yes,no,yes,30,August
2024-02-19,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,45165,0.1216,short,no,no,yes,yes,no,no,no,15,February
2024-04-12,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,207495,0.0774,short,no,no,yes,yes,yes,yes,yes,28,April
2024-02-04,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,25467,0.1579,short,no,no,no,no,no,no,yes,28,February
2024-03-03,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44385,0.1293,short,no,no,no,no,no,no,yes,28,March
2024-09-10,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4998,0.0828,short,no,no,yes,no,yes,no,no,27,September
2024-12-21,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",51918,0.1668,long,no,no,no,no,yes,no,yes,45,December
2024-06-17,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,33315,0.1389,short,no,no,no,no,no,no,yes,43,June
2024-03-11,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31149,0.137,short,no,no,no,no,no,no,yes,28,March
2024-09-02,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45696,0.1654,short,no,no,no,no,no,no,yes,43,September
2024-05-13,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,31071,0.1437,short,no,no,no,no,no,no,yes,43,May
2024-05-06,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,32121,0.1391,short,no,no,no,no,no,no,yes,43,May
2024-08-27,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,237504,0.0719,short,no,no,yes,no,yes,no,yes,30,August
2024-06-07,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,34755,0.0892,short,no,yes,yes,yes,yes,no,yes,30,June
2024-06-22,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,44175,0.1717,short,no,yes,no,yes,yes,no,no,26,June
2024-07-03,Monday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,96258,0.1645,short,no,no,no,no,no,no,yes,42,July
2024-01-06,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,52677,0.1599,short,no,no,no,no,no,no,yes,43,January
2024-03-15,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,207258,0.0742,short,no,yes,yes,yes,yes,no,yes,30,March
2024-09-11,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,45000,0.1491,short,no,no,yes,yes,no,no,no,15,September
2024-04-19,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,207306,0.0805,short,no,no,no,yes,yes,yes,yes,33,April
2024-08-21,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44712,0.1518,short,no,no,yes,yes,no,no,no,15,August
2024-06-21,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,1782,0.101,short,no,no,yes,yes,yes,yes,yes,28,June
2024-03-13,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41934,0.1778,short,no,no,no,no,no,no,yes,42,March
2024-10-29,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,239622,0.0739,short,no,no,yes,no,yes,no,yes,30,October
2024-08-19,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44847,0.1586,short,no,no,no,no,no,no,yes,28,August
2024-05-06,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,31833,0.1495,short,no,no,no,no,yes,no,yes,25,May
2024-04-08,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,28386,0.1444,short,no,no,no,no,no,no,yes,28,April
2024-03-11,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,28869,0.1632,short,no,no,no,no,no,no,yes,43,March
2024-05-01,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,28683,0.1371,short,no,no,yes,yes,no,no,no,15,May
2024-02-04,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,40536,0.1975,short,no,no,no,no,no,no,yes,43,February
2024-11-18,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,48780,0.1805,short,no,no,no,no,yes,no,yes,25,November
2024-10-22,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4689,0.1036,short,no,no,yes,no,yes,no,yes,30,October
2024-10-04,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,5136,0.0946,short,no,yes,yes,yes,yes,no,yes,30,October
2024-02-22,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",52701,0.1617,long,no,no,no,no,yes,no,yes,45,February
2024-08-14,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,33948,0.1258,short,no,no,yes,yes,no,no,no,15,August
2024-05-22,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,40386,0.1663,short,no,no,no,yes,yes,no,yes,21,May
2024-07-10,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,41676,0.1597,short,no,no,yes,yes,no,no,no,15,July
2024-05-27,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,32799,0.1549,short,no,no,no,no,yes,no,yes,25,May
2024-06-12,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,42078,0.162,short,no,no,no,yes,yes,no,yes,21,June
2024-02-03,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,51555,0.1526,short,no,no,no,no,no,no,yes,28,February
2024-06-10,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33879,0.1507,short,no,no,no,no,yes,no,yes,25,June
2024-05-04,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",39915,0.1853,long,no,no,no,no,yes,no,yes,45,May
2024-08-19,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,35766,0.1465,short,no,no,no,no,yes,no,yes,25,August
2024-04-03,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,29952,0.1378,short,no,no,yes,yes,no,no,no,15,April
2024-04-20,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,41757,0.182,short,no,yes,no,yes,yes,no,no,26,April
2024-10-14,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,48123,0.1643,short,no,no,no,no,no,no,yes,43,October
2024-09-09,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,45135,0.1628,short,no,no,no,no,no,no,yes,28,September
2024-02-06,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,25374,0.151,short,no,no,yes,yes,no,no,no,15,February
2024-04-15,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,32454,0.1374,short,no,no,no,no,no,no,yes,43,April
2024-08-16,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,237447,0.0792,short,no,no,yes,yes,yes,yes,yes,28,August
2024-01-09,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,26346,0.1553,short,no,no,yes,yes,no,no,no,15,January
2024-04-05,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,48807,0.0851,short,no,yes,yes,yes,yes,no,yes,30,April
2024-09-27,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,240261,0.0784,short,no,no,yes,yes,yes,yes,yes,28,September
2024-09-17,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,239739,0.073,short,no,no,yes,no,yes,no,yes,30,September
2024-03-18,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,28257,0.1391,short,no,no,no,no,no,no,yes,28,March
2024-12-16,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,52410,0.1599,short,no,no,no,no,no,no,yes,43,December
2024-02-26,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,52305,0.1482,short,no,no,yes,yes,no,no,no,15,February
2024-12-16,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,41373,0.1298,short,no,no,no,no,no,no,yes,28,December
2024-12-06,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4347,0.0863,short,no,no,yes,yes,yes,yes,yes,28,December
2024-10-25,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,239820,0.0773,short,no,no,no,yes,yes,yes,yes,33,October
2024-12-03,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4476,0.0979,short,no,no,yes,no,yes,no,yes,30,December
2024-08-02,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,235512,0.0754,short,no,no,no,yes,yes,yes,yes,33,August
2024-01-21,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,39072,0.1981,short,no,no,no,no,no,no,yes,28,January
2024-04-22,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31851,0.1403,short,no,no,no,no,no,no,yes,28,April
2024-11-02,Thursday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,22356,0.0985,short,no,no,no,no,no,no,yes,43,November
2024-01-14,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,39468,0.2189,short,no,no,no,no,no,no,yes,43,January
2024-02-17,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46029,0.1259,short,no,no,no,no,yes,no,yes,25,February
2024-08-06,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,3657,0.0861,short,no,no,yes,yes,yes,yes,yes,24,August
2024-06-15,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",41946,0.1761,long,no,no,no,no,yes,no,yes,45,June
2024-12-24,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,13299,0.0952,short,no,no,yes,yes,yes,yes,yes,24,December
2024-04-08,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33126,0.1494,short,no,no,no,no,yes,no,yes,25,April
2024-03-20,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,28065,0.1424,short,no,no,yes,yes,no,no,no,15,March
2024-10-25,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,5163,0.0982,short,no,yes,yes,yes,yes,no,yes,30,October
2024-11-08,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,239886,0.0798,short,no,no,yes,yes,yes,yes,yes,28,November
2024-04-16,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,207084,0.0726,short,no,no,yes,yes,yes,yes,yes,24,April
2024-07-15,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,43422,0.1843,short,no,no,no,no,yes,no,yes,25,July
2024-12-21,Thursday,NL Final,MAIN,"&#x1f4b0; Få 100 KR rabatt på din beställning{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }} {% else %} {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }} {% else %} {% endif %}{% endif %}| Spara nu!",11145,0.0517,short,yes,yes,no,yes,yes,yes,no,30,December
2024-02-01,Tuesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,14205,0.158,short,no,no,no,no,no,no,yes,43,February
2024-01-13,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,45975,0.1353,short,no,no,no,no,yes,no,yes,25,January
2024-04-04,Tuesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,10200,0.0818,short,no,no,no,no,no,no,yes,43,April
2024-07-31,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,42120,0.1528,short,no,no,yes,yes,no,no,no,15,July
